"","...1","nest","site","species","lat","lon","prot","estHD","cov_1m","cov_5m","i","j","k","camera","final_fate","cam_fate","fate_date","year","season_day","status","last_obs","same_ID","obs_int","init_date","final_obs","nest_age","lost"
"158","71",30072,"RUTE","LETE","29.75867","-93.11887","fenced",75,0,0,62,69,74,NA,0,NA,NA,"2021",66,"1",FALSE,0,4,56,NA,NA,FALSE
"159","71",30072,"RUTE","LETE","29.75867","-93.11887","fenced",75,0,0,62,69,74,NA,0,NA,NA,"2021",69,"1",FALSE,0,3,56,NA,NA,FALSE
"160","71",30072,"RUTE","LETE","29.75867","-93.11887","fenced",75,0,0,62,69,74,NA,0,NA,NA,"2021",74,"0",TRUE,0,5,56,"0E",NA,FALSE
"161","72",30073,"RUTE","LETE","29.75640","-93.10984","fenced",75,0,0,NA,NA,NA,NA,7,NA,NA,"2021",62,"1",NA,1,0,56,NA,NA,FALSE
"162","72",30073,"RUTE","LETE","29.75640","-93.10984","fenced",75,0,0,NA,NA,NA,NA,7,NA,NA,"2021",66,"0",NA,0,4,56,NA,NA,TRUE
"163","80",30081,"RUTW","LETE","29.76923","-93.16721","none",69,0,0,NA,NA,NA,NA,7,NA,NA,"2021",66,"1",NA,1,0,50,NA,NA,FALSE
"164","80",30081,"RUTW","LETE","29.76923","-93.16721","none",69,0,0,NA,NA,NA,NA,7,NA,NA,"2021",71,"0",NA,0,5,50,NA,NA,FALSE
"165","81",30082,"RUTW","LETE","29.77058","-93.17419","none",78,0,0,NA,NA,NA,NA,7,NA,NA,"2021",66,"1",NA,1,0,59,NA,NA,FALSE
"166","81",30082,"RUTW","LETE","29.77058","-93.17419","none",78,0,0,NA,NA,NA,NA,7,NA,NA,"2021",71,"1",NA,0,5,59,NA,NA,FALSE
"167","81",30082,"RUTW","LETE","29.77058","-93.17419","none",78,0,0,NA,NA,NA,NA,7,NA,NA,"2021",74,"1",NA,0,3,59,NA,NA,FALSE
"168","81",30082,"RUTW","LETE","29.77058","-93.17419","none",78,0,0,NA,NA,NA,NA,7,NA,NA,"2021",83,"0",NA,0,9,59,NA,NA,FALSE
"169","84",30085,"RUTE","LETE","29.75788","-93.11641","fenced",75,0,0,NA,NA,NA,NA,7,NA,NA,"2021",69,"1",NA,1,0,56,NA,NA,FALSE
"170","84",30085,"RUTE","LETE","29.75788","-93.11641","fenced",75,0,0,NA,NA,NA,NA,7,NA,NA,"2021",74,"1",NA,0,5,56,NA,NA,FALSE
"171","84",30085,"RUTE","LETE","29.75788","-93.11641","fenced",75,0,0,NA,NA,NA,NA,7,NA,NA,"2021",78,"0",NA,0,4,56,NA,NA,FALSE
"172","85",30086,"RUTE","LETE","29.75638","-93.11006","fenced",73,0,0,69,69,74,NA,2,NA,NA,"2021",69,"1",FALSE,1,0,54,NA,NA,FALSE
"173","85",30086,"RUTE","LETE","29.75638","-93.11006","fenced",73,0,0,69,69,74,NA,2,NA,NA,"2021",74,"0",TRUE,0,5,54,"coyote",NA,FALSE
"174","86",30087,"RUTE","LETE","29.75616","-93.10882","fenced",73,1,5,69,69,74,NA,2,NA,NA,"2021",69,"1",FALSE,1,0,54,NA,NA,FALSE
"175","86",30087,"RUTE","LETE","29.75616","-93.10882","fenced",73,1,5,69,69,74,NA,2,NA,NA,"2021",74,"0",TRUE,0,5,54,"coyote",NA,FALSE
"176","88",30089,"RUTE","LETE","29.75618","-93.10878","fenced",78,0,0,NA,NA,NA,NA,7,NA,NA,"2021",69,"1",NA,1,0,59,NA,NA,FALSE
"177","88",30089,"RUTE","LETE","29.75618","-93.10878","fenced",78,0,0,NA,NA,NA,NA,7,NA,NA,"2021",74,"1",NA,0,5,59,NA,NA,FALSE
"178","88",30089,"RUTE","LETE","29.75618","-93.10878","fenced",78,0,0,NA,NA,NA,NA,7,NA,NA,"2021",78,"0",NA,0,4,59,NA,NA,FALSE
"179","90",30091,"RUTW","LETE","29.76954","-93.16965","none",85,0,0,NA,NA,NA,NA,0,NA,NA,"2021",71,"1",NA,1,0,66,NA,NA,FALSE
"180","90",30091,"RUTW","LETE","29.76954","-93.16965","none",85,0,0,NA,NA,NA,NA,0,NA,NA,"2021",74,"1",NA,0,3,66,NA,NA,FALSE
"181","90",30091,"RUTW","LETE","29.76954","-93.16965","none",85,0,0,NA,NA,NA,NA,0,NA,NA,"2021",83,"0",NA,0,9,66,NA,NA,FALSE
"182","91",30092,"RUTW","LETE","29.77162","-93.17829","none",89,0,0,NA,NA,NA,NA,2,NA,NA,"2021",71,"1",NA,1,0,70,NA,NA,FALSE
"183","91",30092,"RUTW","LETE","29.77162","-93.17829","none",89,0,0,NA,NA,NA,NA,2,NA,NA,"2021",74,"1",NA,0,3,70,NA,NA,FALSE
"184","91",30092,"RUTW","LETE","29.77162","-93.17829","none",89,0,0,NA,NA,NA,NA,2,NA,NA,"2021",83,"0",NA,0,9,70,NA,NA,FALSE
"185","92",30093,"RUTW","LETE","29.77170","-93.17924","none",74,5,15,NA,NA,NA,NA,7,NA,NA,"2021",71,"1",NA,1,0,55,NA,NA,FALSE
"186","92",30093,"RUTW","LETE","29.77170","-93.17924","none",74,5,15,NA,NA,NA,NA,7,NA,NA,"2021",74,"0",NA,0,3,55,NA,NA,FALSE
"187","94",30095,"RUTE","LETE","29.75939","-93.12240","fenced",90,0,0,74,74,78,NA,0,NA,NA,"2021",74,"1",FALSE,1,0,71,NA,NA,FALSE
"188","94",30095,"RUTE","LETE","29.75939","-93.12240","fenced",90,0,0,74,74,78,NA,0,NA,NA,"2021",78,"0",TRUE,0,4,71,"0E",NA,FALSE
"189","95",30096,"RUTE","CONI","29.75834","-93.11926","fenced",94,80,65,78,83,90,NA,2,NA,NA,"2021",78,"1",FALSE,1,0,78,NA,NA,FALSE
"190","95",30096,"RUTE","CONI","29.75834","-93.11926","fenced",94,80,65,78,83,90,NA,2,NA,NA,"2021",83,"1",FALSE,0,5,78,NA,NA,FALSE
"191","95",30096,"RUTE","CONI","29.75834","-93.11926","fenced",94,80,65,78,83,90,NA,2,NA,NA,"2021",90,"0",TRUE,0,7,78,"0E",NA,FALSE
"192","96",30097,"RUTE","LETE","29.75780","-93.11575","fenced",98,0,0,83,99,99,NA,1,NA,NA,"2021",83,"1",FALSE,1,0,79,NA,NA,FALSE
"193","96",30097,"RUTE","LETE","29.75780","-93.11575","fenced",98,0,0,83,99,99,NA,1,NA,NA,"2021",86,"1",FALSE,0,3,79,NA,NA,FALSE
"194","96",30097,"RUTE","LETE","29.75780","-93.11575","fenced",98,0,0,83,99,99,NA,1,NA,NA,"2021",91,"1",FALSE,0,5,79,NA,NA,FALSE
"195","96",30097,"RUTE","LETE","29.75780","-93.11575","fenced",98,0,0,83,99,99,NA,1,NA,NA,"2021",95,"1",FALSE,0,4,79,NA,NA,FALSE
"196","96",30097,"RUTE","LETE","29.75780","-93.11575","fenced",98,0,0,83,99,99,NA,1,NA,NA,"2021",99,"1",TRUE,0,4,79,"1E",NA,FALSE
"197","97",30098,"RUTE","LETE","29.75701","-93.11245","fenced",101,0,0,83,83,86,NA,2,NA,NA,"2021",83,"1",FALSE,1,0,82,NA,NA,FALSE
"198","97",30098,"RUTE","LETE","29.75701","-93.11245","fenced",101,0,0,83,83,86,NA,2,NA,NA,"2021",86,"0",TRUE,0,3,82,"0E",NA,FALSE
"199","98",30099,"RUTW","LETE","29.76781","-93.15977","none",85,0,0,NA,NA,NA,NA,7,NA,NA,"2021",83,"1",NA,1,0,66,NA,NA,FALSE
"200","101",30102,"RUTE","LETE","29.75622","-93.10995","fenced",40,NA,NA,NA,NA,NA,NA,7,NA,NA,"2021",21,"1",NA,1,0,21,NA,NA,FALSE
"201","101",30102,"RUTE","LETE","29.75622","-93.10995","fenced",40,NA,NA,NA,NA,NA,NA,7,NA,NA,"2021",28,"1",NA,0,7,21,NA,NA,FALSE
"202","101",30102,"RUTE","LETE","29.75622","-93.10995","fenced",40,NA,NA,NA,NA,NA,NA,7,NA,NA,"2021",31,"1",NA,0,3,21,NA,NA,FALSE
"203","101",30102,"RUTE","LETE","29.75622","-93.10995","fenced",40,NA,NA,NA,NA,NA,NA,7,NA,NA,"2021",32,"1",NA,0,1,21,NA,NA,FALSE
"204","101",30102,"RUTE","LETE","29.75622","-93.10995","fenced",40,NA,NA,NA,NA,NA,NA,7,NA,NA,"2021",36,"1",NA,0,4,21,NA,NA,FALSE
"205","101",30102,"RUTE","LETE","29.75622","-93.10995","fenced",40,NA,NA,NA,NA,NA,NA,7,NA,NA,"2021",40,"0",NA,0,4,21,NA,NA,FALSE
"206","102",30103,"RUTE","LETE","29.75543","-93.10677","fenced",40,NA,NA,21,28,32,NA,2,NA,NA,"2021",21,"1",FALSE,1,0,21,NA,NA,FALSE
"207","102",30103,"RUTE","LETE","29.75543","-93.10677","fenced",40,NA,NA,21,28,32,NA,2,NA,NA,"2021",28,"1",FALSE,0,7,21,NA,NA,FALSE
"208","102",30103,"RUTE","LETE","29.75543","-93.10677","fenced",40,NA,NA,21,28,32,NA,2,NA,NA,"2021",32,"0",TRUE,0,4,21,"D",NA,FALSE
"209","103",30104,"RUTE","LETE","29.75731","-93.11316","fenced",53,NA,NA,28,32,36,TRUE,2,2,65,"2021",28,"1",FALSE,1,0,34,NA,31,FALSE
"210","103",30104,"RUTE","LETE","29.75731","-93.11316","fenced",53,NA,NA,28,32,36,TRUE,2,2,65,"2021",32,"1",FALSE,0,4,34,NA,31,FALSE
"211","103",30104,"RUTE","LETE","29.75731","-93.11316","fenced",53,NA,NA,28,32,36,TRUE,2,2,65,"2021",36,"0",TRUE,0,4,34,"0E",31,FALSE
"212","104",30105,"RUTE","LETE","29.75716","-93.11281","fenced",50,NA,NA,28,36,40,NA,0,NA,NA,"2021",28,"1",FALSE,1,0,31,NA,NA,FALSE
"213","104",30105,"RUTE","LETE","29.75716","-93.11281","fenced",50,NA,NA,28,36,40,NA,0,NA,NA,"2021",32,"1",FALSE,0,4,31,NA,NA,FALSE
"214","104",30105,"RUTE","LETE","29.75716","-93.11281","fenced",50,NA,NA,28,36,40,NA,0,NA,NA,"2021",36,"1",FALSE,0,4,31,NA,NA,FALSE
"215","104",30105,"RUTE","LETE","29.75716","-93.11281","fenced",50,NA,NA,28,36,40,NA,0,NA,NA,"2021",40,"0",TRUE,0,4,31,"0E",NA,FALSE
"216","108",30109,"RUTE","LETE","29.75604","-93.10871","fenced",36,NA,NA,32,36,40,NA,2,NA,NA,"2021",32,"1",FALSE,1,0,17,NA,NA,FALSE
"217","108",30109,"RUTE","LETE","29.75604","-93.10871","fenced",36,NA,NA,32,36,40,NA,2,NA,NA,"2021",36,"1",FALSE,0,4,17,NA,NA,FALSE
"218","108",30109,"RUTE","LETE","29.75604","-93.10871","fenced",36,NA,NA,32,36,40,NA,2,NA,NA,"2021",40,"0",TRUE,0,4,17,"0E",NA,FALSE
"219","109",30110,"RUTW","LETE","29.76577","-93.15190","none",51,0,0,NA,NA,NA,NA,7,NA,NA,"2021",39,"1",NA,1,0,32,NA,NA,FALSE
"220","109",30110,"RUTW","LETE","29.76577","-93.15190","none",51,0,0,NA,NA,NA,NA,7,NA,NA,"2021",43,"1",NA,0,4,32,NA,NA,FALSE
"221","109",30110,"RUTW","LETE","29.76577","-93.15190","none",51,0,0,NA,NA,NA,NA,7,NA,NA,"2021",51,"0",NA,0,8,32,NA,NA,FALSE
"222","110",30111,"RUTE","LETE","29.75746","-93.11464","fenced",49,0,0,NA,NA,NA,NA,7,NA,NA,"2021",40,"1",NA,1,0,30,NA,NA,FALSE
"223","110",30111,"RUTE","LETE","29.75746","-93.11464","fenced",49,0,0,NA,NA,NA,NA,7,NA,NA,"2021",43,"1",NA,0,3,30,NA,NA,FALSE
"224","110",30111,"RUTE","LETE","29.75746","-93.11464","fenced",49,0,0,NA,NA,NA,NA,7,NA,NA,"2021",49,"0",NA,0,6,30,NA,NA,FALSE
"225","111",30112,"RUTW","LETE","29.76520","-93.14928","none",61,0,0,NA,NA,NA,NA,5,NA,NA,"2021",43,"1",NA,1,0,42,NA,NA,FALSE
"226","111",30112,"RUTW","LETE","29.76520","-93.14928","none",61,0,0,NA,NA,NA,NA,5,NA,NA,"2021",51,"1",NA,0,8,42,NA,NA,FALSE
"227","112",30113,"RUTE","LETE","29.75923","-93.12110","fenced",59,0,0,43,43,49,NA,2,NA,NA,"2021",43,"1",FALSE,1,0,40,NA,NA,FALSE
"228","112",30113,"RUTE","LETE","29.75923","-93.12110","fenced",59,0,0,43,43,49,NA,2,NA,NA,"2021",49,"0",TRUE,0,6,40,"0E",NA,FALSE
"229","113",30114,"RUTE","LETE","29.75776","-93.11580","fenced",44,0,0,NA,NA,NA,NA,7,NA,NA,"2021",43,"1",NA,1,0,25,NA,NA,FALSE
"230","113",30114,"RUTE","LETE","29.75776","-93.11580","fenced",44,0,0,NA,NA,NA,NA,7,NA,NA,"2021",49,"0",NA,0,6,25,NA,NA,FALSE
"231","114",30115,"RUTE","LETE","29.75636","-93.10936","fenced",58,0,0,NA,NA,NA,NA,7,NA,NA,"2021",43,"1",NA,1,0,39,NA,NA,FALSE
"232","114",30115,"RUTE","LETE","29.75636","-93.10936","fenced",58,0,0,NA,NA,NA,NA,7,NA,NA,"2021",49,"1",NA,0,6,39,NA,NA,FALSE
"233","114",30115,"RUTE","LETE","29.75636","-93.10936","fenced",58,0,0,NA,NA,NA,NA,7,NA,NA,"2021",54,"1",NA,0,5,39,NA,NA,FALSE
"234","114",30115,"RUTE","LETE","29.75636","-93.10936","fenced",58,0,0,NA,NA,NA,NA,7,NA,NA,"2021",58,"1",NA,0,4,39,NA,NA,FALSE
"235","114",30115,"RUTE","LETE","29.75636","-93.10936","fenced",58,0,0,NA,NA,NA,NA,7,NA,NA,"2021",62,"1",NA,0,4,39,NA,NA,FALSE
"236","114",30115,"RUTE","LETE","29.75636","-93.10936","fenced",58,0,0,NA,NA,NA,NA,7,NA,NA,"2021",66,"0",NA,0,4,39,NA,NA,FALSE
"237","115",30116,"RUTE","LETE","29.75944","-93.12180","fenced",58,0,0,49,49,54,NA,0,NA,NA,"2021",49,"1",FALSE,1,0,39,NA,NA,FALSE
"238","115",30116,"RUTE","LETE","29.75944","-93.12180","fenced",58,0,0,49,49,54,NA,0,NA,NA,"2021",54,"0",TRUE,0,5,39,"0E",NA,FALSE
"239","116",30117,"RUTE","LETE","29.75714","-93.11253","fenced",62,0,0,49,49,54,NA,0,NA,NA,"2021",49,"1",FALSE,1,0,43,NA,NA,FALSE
"240","116",30117,"RUTE","LETE","29.75714","-93.11253","fenced",62,0,0,49,49,54,NA,0,NA,NA,"2021",54,"0",TRUE,0,5,43,"0E",NA,FALSE
"241","117",30118,"RUTE","LETE","29.75655","-93.11017","fenced",63,0,0,49,49,54,NA,0,NA,NA,"2021",49,"1",FALSE,1,0,44,NA,NA,FALSE
"242","117",30118,"RUTE","LETE","29.75655","-93.11017","fenced",63,0,0,49,49,54,NA,0,NA,NA,"2021",54,"0",TRUE,0,5,44,"0E",NA,FALSE
"243","118",30119,"RUTE","LETE","29.75567","-93.10702","fenced",53,0,0,NA,NA,NA,NA,7,NA,NA,"2021",49,"1",NA,1,0,34,NA,NA,FALSE
"244","118",30119,"RUTE","LETE","29.75567","-93.10702","fenced",53,0,0,NA,NA,NA,NA,7,NA,NA,"2021",58,"0",NA,0,9,34,NA,NA,FALSE
"245","119",30120,"RUTW","LETE","29.76399","-93.14401","none",54,0,0,NA,NA,NA,NA,7,NA,NA,"2021",51,"1",NA,1,0,35,NA,NA,FALSE
"246","119",30120,"RUTW","LETE","29.76399","-93.14401","none",54,0,0,NA,NA,NA,NA,7,NA,NA,"2021",55,"0",NA,0,4,35,NA,NA,FALSE
"247","120",30121,"RUTW","LETE","29.76682","-93.15689","none",63,0,0,NA,NA,NA,NA,5,NA,NA,"2021",51,"1",NA,1,0,44,NA,NA,FALSE
"248","120",30121,"RUTW","LETE","29.76682","-93.15689","none",63,0,0,NA,NA,NA,NA,5,NA,NA,"2021",55,"1",NA,0,4,44,NA,NA,FALSE
"249","120",30121,"RUTW","LETE","29.76682","-93.15689","none",63,0,0,NA,NA,NA,NA,5,NA,NA,"2021",58,"1",NA,0,3,44,NA,NA,FALSE
"250","121",30122,"RUTE","CONI","29.75694","-93.11057","none",70,NA,NA,55,66,69,TRUE,2,2,67,"2021",55,"1",FALSE,1,0,54,NA,13,FALSE
"251","121",30122,"RUTE","CONI","29.75694","-93.11057","none",70,NA,NA,55,66,69,TRUE,2,2,67,"2021",62,"1",FALSE,0,7,54,NA,13,FALSE
"252","121",30122,"RUTE","CONI","29.75694","-93.11057","none",70,NA,NA,55,66,69,TRUE,2,2,67,"2021",66,"1",FALSE,0,4,54,NA,13,FALSE
"253","121",30122,"RUTE","CONI","29.75694","-93.11057","none",70,NA,NA,55,66,69,TRUE,2,2,67,"2021",69,"0",TRUE,0,3,54,"0E",13,FALSE
"254","123",30124,"RUTE","CONI","29.75627","-93.10825","none",NA,NA,NA,55,69,69,TRUE,1,1,65,"2021",55,"1",FALSE,1,0,49,NA,16,FALSE
"255","123",30124,"RUTE","CONI","29.75627","-93.10825","none",NA,NA,NA,55,69,69,TRUE,1,1,65,"2021",58,"1",FALSE,0,3,49,NA,16,FALSE
"256","123",30124,"RUTE","CONI","29.75627","-93.10825","none",NA,NA,NA,55,69,69,TRUE,1,1,65,"2021",62,"1",FALSE,0,4,49,NA,16,FALSE
"257","123",30124,"RUTE","CONI","29.75627","-93.10825","none",NA,NA,NA,55,69,69,TRUE,1,1,65,"2021",66,"1",FALSE,0,4,49,NA,16,FALSE
"258","123",30124,"RUTE","CONI","29.75627","-93.10825","none",NA,NA,NA,55,69,69,TRUE,1,1,65,"2021",69,"1",TRUE,0,3,49,"2C",16,FALSE
"259","125",30126,"RUTE","LETE","29.75915","-93.12080","fenced",62,0,0,NA,NA,NA,NA,7,NA,NA,"2021",58,"1",NA,1,0,43,NA,NA,FALSE
"260","125",30126,"RUTE","LETE","29.75915","-93.12080","fenced",62,0,0,NA,NA,NA,NA,7,NA,NA,"2021",62,"1",NA,0,4,43,NA,NA,FALSE
"261","125",30126,"RUTE","LETE","29.75915","-93.12080","fenced",62,0,0,NA,NA,NA,NA,7,NA,NA,"2021",66,"0",NA,0,4,43,NA,NA,TRUE
"262","126",30127,"RUTE","LETE","29.75803","-93.11584","fenced",62,0,0,58,66,66,NA,1,NA,NA,"2021",58,"1",FALSE,1,0,43,NA,NA,FALSE
"263","126",30127,"RUTE","LETE","29.75803","-93.11584","fenced",62,0,0,58,66,66,NA,1,NA,NA,"2021",62,"1",FALSE,0,4,43,NA,NA,FALSE
"264","126",30127,"RUTE","LETE","29.75803","-93.11584","fenced",62,0,0,58,66,66,NA,1,NA,NA,"2021",66,"1",TRUE,0,4,43,"1C",NA,FALSE
"265","127",30128,"RUTW","LETE","29.76368","-93.14198","none",77,0,0,NA,NA,NA,NA,0,NA,NA,"2021",62,"1",NA,1,0,58,NA,NA,FALSE
"266","127",30128,"RUTW","LETE","29.76368","-93.14198","none",77,0,0,NA,NA,NA,NA,0,NA,NA,"2021",66,"1",NA,0,4,58,NA,NA,FALSE
"267","127",30128,"RUTW","LETE","29.76368","-93.14198","none",77,0,0,NA,NA,NA,NA,0,NA,NA,"2021",71,"0",NA,0,5,58,NA,NA,FALSE
"268","128",30129,"RUTW","LETE","29.76642","-93.15433","none",74,0,0,NA,NA,NA,NA,0,NA,NA,"2021",62,"1",NA,1,0,55,NA,NA,FALSE
"269","128",30129,"RUTW","LETE","29.76642","-93.15433","none",74,0,0,NA,NA,NA,NA,0,NA,NA,"2021",66,"0",NA,0,4,55,NA,NA,FALSE
"270","129",30130,"RUTE","LETE","29.75797","-93.11678","fenced",66,0,0,NA,NA,NA,NA,7,NA,NA,"2021",62,"1",NA,1,0,47,NA,NA,FALSE
"271","129",30130,"RUTE","LETE","29.75797","-93.11678","fenced",66,0,0,NA,NA,NA,NA,7,NA,NA,"2021",66,"1",NA,0,4,47,NA,NA,FALSE
"272","129",30130,"RUTE","LETE","29.75797","-93.11678","fenced",66,0,0,NA,NA,NA,NA,7,NA,NA,"2021",69,"0",NA,0,3,47,NA,NA,FALSE
"273","130",30131,"RUTE","LETE","29.75743","-93.11392","fenced",81,0,0,69,69,74,NA,0,NA,NA,"2021",69,"1",FALSE,1,0,62,NA,NA,FALSE
"274","130",30131,"RUTE","LETE","29.75743","-93.11392","fenced",81,0,0,69,69,74,NA,0,NA,NA,"2021",74,"0",TRUE,0,5,62,"0E",NA,FALSE
"275","132",30133,"RUTE","LETE","29.75859","-93.11987","fenced",89,0,0,NA,NA,NA,FALSE,7,NA,NA,"2021",74,"1",NA,1,0,70,NA,NA,FALSE
"276","132",30133,"RUTE","LETE","29.75859","-93.11987","fenced",89,0,0,NA,NA,NA,FALSE,7,NA,NA,"2021",78,"1",NA,0,4,70,NA,NA,FALSE
"277","132",30133,"RUTE","LETE","29.75859","-93.11987","fenced",89,0,0,NA,NA,NA,FALSE,7,NA,NA,"2021",83,"1",NA,0,5,70,NA,NA,FALSE
"278","132",30133,"RUTE","LETE","29.75859","-93.11987","fenced",89,0,0,NA,NA,NA,FALSE,7,NA,NA,"2021",86,"1",NA,0,3,70,NA,NA,FALSE
"279","132",30133,"RUTE","LETE","29.75859","-93.11987","fenced",89,0,0,NA,NA,NA,FALSE,7,NA,NA,"2021",91,"0",NA,0,5,70,NA,NA,FALSE
"280","133",30134,"RUTE","LETE","29.75689","-93.11258","fenced",78,0,0,NA,NA,NA,NA,7,NA,NA,"2021",74,"1",NA,1,0,59,NA,NA,FALSE
"281","133",30134,"RUTE","LETE","29.75689","-93.11258","fenced",78,0,0,NA,NA,NA,NA,7,NA,NA,"2021",78,"0",NA,0,4,59,NA,NA,FALSE
"282","134",30135,"RUTE","LETE","29.75545","-93.10667","fenced",78,0,0,74,78,83,NA,2,NA,NA,"2021",74,"1",FALSE,1,0,59,NA,NA,FALSE
"283","134",30135,"RUTE","LETE","29.75545","-93.10667","fenced",78,0,0,74,78,83,NA,2,NA,NA,"2021",78,"1",FALSE,0,4,59,NA,NA,FALSE
"284","134",30135,"RUTE","LETE","29.75545","-93.10667","fenced",78,0,0,74,78,83,NA,2,NA,NA,"2021",83,"0",TRUE,0,5,59,"0E",NA,FALSE
"285","135",30136,"RUTE","LETE","29.75915","-93.12195","fenced",93,0,0,86,86,90,FALSE,0,NA,NA,"2021",78,"1",FALSE,1,0,74,NA,NA,FALSE
"286","135",30136,"RUTE","LETE","29.75915","-93.12195","fenced",93,0,0,86,86,90,FALSE,0,NA,NA,"2021",83,"1",FALSE,0,5,74,NA,NA,FALSE
"287","135",30136,"RUTE","LETE","29.75915","-93.12195","fenced",93,0,0,86,86,90,FALSE,0,NA,NA,"2021",86,"1",FALSE,0,3,74,NA,NA,FALSE
"288","135",30136,"RUTE","LETE","29.75915","-93.12195","fenced",93,0,0,86,86,90,FALSE,0,NA,NA,"2021",90,"0",TRUE,0,4,74,"0E",NA,FALSE
"289","136",30137,"RUTE","LETE","29.75843","-93.11989","fenced",91,0,0,78,86,90,FALSE,2,NA,NA,"2021",78,"1",FALSE,1,0,72,NA,NA,FALSE
"290","136",30137,"RUTE","LETE","29.75843","-93.11989","fenced",91,0,0,78,86,90,FALSE,2,NA,NA,"2021",83,"1",FALSE,0,5,72,NA,NA,FALSE
"291","136",30137,"RUTE","LETE","29.75843","-93.11989","fenced",91,0,0,78,86,90,FALSE,2,NA,NA,"2021",86,"1",FALSE,0,3,72,NA,NA,FALSE
"292","136",30137,"RUTE","LETE","29.75843","-93.11989","fenced",91,0,0,78,86,90,FALSE,2,NA,NA,"2021",90,"0",TRUE,0,4,72,"0E",NA,FALSE
"293","137",30138,"RUTE","LETE","29.75833","-93.12076","none",82,0,0,78,80,81,NA,5,NA,NA,"2021",78,"1",FALSE,1,0,63,NA,NA,FALSE
"294","137",30138,"RUTE","LETE","29.75833","-93.12076","none",82,0,0,78,80,81,NA,5,NA,NA,"2021",80,"1",FALSE,0,2,63,NA,NA,FALSE
"295","137",30138,"RUTE","LETE","29.75833","-93.12076","none",82,0,0,78,80,81,NA,5,NA,NA,"2021",81,"0",TRUE,0,1,63,"F",NA,FALSE
"296","138",30139,"RUTE","LETE","29.75921","-93.12154","fenced",NA,0,0,NA,NA,NA,NA,7,NA,NA,"2021",86,"1",NA,1,0,NA,NA,NA,FALSE
"297","138",30139,"RUTE","LETE","29.75921","-93.12154","fenced",NA,0,0,NA,NA,NA,NA,7,NA,NA,"2021",91,"0",NA,0,5,NA,NA,NA,FALSE
"298","139",30140,"RUTE","LETE","29.75629","-93.10875","fenced",98,0,0,86,86,91,FALSE,0,NA,NA,"2021",86,"1",FALSE,1,0,79,NA,NA,FALSE
"299","139",30140,"RUTE","LETE","29.75629","-93.10875","fenced",98,0,0,86,86,91,FALSE,0,NA,NA,"2021",91,"0",TRUE,0,5,79,"0E",NA,FALSE
"300","141",30142,"RUTW","LETE","29.76523","-93.14834","none",103,0,0,NA,NA,NA,NA,2,NA,NA,"2021",91,"1",NA,1,0,84,NA,NA,FALSE
"301","141",30142,"RUTW","LETE","29.76523","-93.14834","none",103,0,0,NA,NA,NA,NA,2,NA,NA,"2021",96,"0",NA,0,5,84,NA,NA,FALSE
"302","142",30143,"RUTW","LETE","29.76642","-93.15595","none",106,0,0,NA,NA,NA,FALSE,5,NA,98,"2021",91,"1",NA,1,0,87,NA,11,FALSE
"303","142",30143,"RUTW","LETE","29.76642","-93.15595","none",106,0,0,NA,NA,NA,FALSE,5,NA,98,"2021",96,"1",NA,0,5,87,NA,11,FALSE
"304","142",30143,"RUTW","LETE","29.76642","-93.15595","none",106,0,0,NA,NA,NA,FALSE,5,NA,98,"2021",99,"0",NA,0,3,87,NA,11,FALSE
"305","143",30300,"RUTW","LETE","29.76825","-93.16176","none",101,NA,5,NA,NA,NA,NA,7,NA,NA,"2021",83,"1",NA,157,0,82,NA,NA,FALSE
"306","144",30301,"RUTE","CONI","29.75976","-93.12257","fenced",NA,5,10,86,91,91,TRUE,1,NA,91,"2021",86,"1",FALSE,1,0,75,NA,16,FALSE
"307","144",30301,"RUTE","CONI","29.75976","-93.12257","fenced",NA,5,10,86,91,91,TRUE,1,NA,91,"2021",91,"1",TRUE,0,5,75,"1E",16,FALSE
"308","145",30302,"RUTE","LETE","29.75878","-93.12026","fenced",NA,0,0,NA,NA,NA,FALSE,7,NA,NA,"2021",86,"1",NA,1,0,NA,NA,NA,FALSE
"309","145",30302,"RUTE","LETE","29.75878","-93.12026","fenced",NA,0,0,NA,NA,NA,FALSE,7,NA,NA,"2021",91,"0",NA,0,5,NA,NA,NA,FALSE
"310","146",30303,"RUTW","LETE","29.76966","-93.16782","none",97,20,5,NA,NA,NA,NA,0,NA,NA,"2021",91,"1",NA,1,0,78,NA,NA,FALSE
"311","146",30303,"RUTW","LETE","29.76966","-93.16782","none",97,20,5,NA,NA,NA,NA,0,NA,NA,"2021",96,"0",NA,0,5,78,NA,NA,FALSE
"312","147",30304,"RUTE","LETE","29.75876","-93.11959","fenced",97,0,0,91,91,95,NA,2,NA,NA,"2021",91,"1",FALSE,1,0,78,NA,NA,FALSE
"313","147",30304,"RUTE","LETE","29.75876","-93.11959","fenced",97,0,0,91,91,95,NA,2,NA,NA,"2021",95,"0",TRUE,0,4,78,"0E",NA,FALSE
"314","148",30305,"RUTE","LETE","29.75736","-93.11361","fenced",107,0,0,NA,NA,NA,FALSE,0,NA,97,"2021",91,"1",NA,1,0,88,NA,9,FALSE
"315","148",30305,"RUTE","LETE","29.75736","-93.11361","fenced",107,0,0,NA,NA,NA,FALSE,0,NA,97,"2021",95,"1",NA,0,4,88,NA,9,FALSE
