"site","species","lat","lon","prot","estHD","cov_1m","cov_5m","i","j","k","camera","final_fate","cam_fate","fate_date","year","season_day","status","last_obs","same_ID","obs_int","init_date","nest_age"
"RUTW","LETE","29.77170","-93.17924","none",74,5,15,NA,NA,NA,NA,7,NA,NA,"2021",71,1,NA,1,0,55,NA
"RUTW","LETE","29.77170","-93.17924","none",74,5,15,NA,NA,NA,NA,7,NA,NA,"2021",74,0,NA,0,3,55,NA
"RUTE","LETE","29.75939","-93.12240","fenced",90,0,0,74,74,78,NA,0,NA,NA,"2021",74,1,FALSE,1,0,71,NA
"RUTE","LETE","29.75939","-93.12240","fenced",90,0,0,74,74,78,NA,0,NA,NA,"2021",78,0,TRUE,0,4,71,NA
"RUTE","CONI","29.75834","-93.11926","fenced",94,80,65,78,83,90,NA,2,NA,NA,"2021",78,1,FALSE,1,0,78,NA
"RUTE","CONI","29.75834","-93.11926","fenced",94,80,65,78,83,90,NA,2,NA,NA,"2021",83,1,FALSE,0,5,78,NA
"RUTE","CONI","29.75834","-93.11926","fenced",94,80,65,78,83,90,NA,2,NA,NA,"2021",90,0,TRUE,0,7,78,NA
"RUTE","CONI","29.75834","-93.11926","fenced",94,80,65,78,83,90,NA,2,NA,NA,"2021",91,0,FALSE,0,1,78,NA
"RUTE","LETE","29.75780","-93.11575","fenced",98,0,0,83,99,99,NA,1,NA,NA,"2021",83,1,FALSE,1,0,79,NA
"RUTE","LETE","29.75780","-93.11575","fenced",98,0,0,83,99,99,NA,1,NA,NA,"2021",86,1,FALSE,0,3,79,NA
"RUTE","LETE","29.75780","-93.11575","fenced",98,0,0,83,99,99,NA,1,NA,NA,"2021",91,1,FALSE,0,5,79,NA
"RUTE","LETE","29.75780","-93.11575","fenced",98,0,0,83,99,99,NA,1,NA,NA,"2021",95,1,FALSE,0,4,79,NA
"RUTE","LETE","29.75780","-93.11575","fenced",98,0,0,83,99,99,NA,1,NA,NA,"2021",99,1,TRUE,0,4,79,NA
"RUTE","LETE","29.75780","-93.11575","fenced",98,0,0,83,99,99,NA,1,NA,NA,"2021",101,0,FALSE,0,2,79,NA
"RUTE","LETE","29.75701","-93.11245","fenced",101,0,0,83,83,86,NA,2,NA,NA,"2021",83,1,FALSE,1,0,82,NA
"RUTE","LETE","29.75701","-93.11245","fenced",101,0,0,83,83,86,NA,2,NA,NA,"2021",86,0,TRUE,0,3,82,NA
"RUTW","LETE","29.76781","-93.15977","none",85,0,0,NA,NA,NA,NA,7,NA,NA,"2021",83,1,NA,1,0,66,NA
"RUTE","LETE","29.75622","-93.10995","fenced",40,NA,NA,NA,NA,NA,NA,7,NA,NA,"2021",21,1,NA,1,0,21,NA
"RUTE","LETE","29.75622","-93.10995","fenced",40,NA,NA,NA,NA,NA,NA,7,NA,NA,"2021",28,1,NA,0,7,21,NA
"RUTE","LETE","29.75622","-93.10995","fenced",40,NA,NA,NA,NA,NA,NA,7,NA,NA,"2021",31,1,NA,0,3,21,NA
"RUTE","LETE","29.75622","-93.10995","fenced",40,NA,NA,NA,NA,NA,NA,7,NA,NA,"2021",32,1,NA,0,1,21,NA
"RUTE","LETE","29.75622","-93.10995","fenced",40,NA,NA,NA,NA,NA,NA,7,NA,NA,"2021",36,1,NA,0,4,21,NA
"RUTE","LETE","29.75622","-93.10995","fenced",40,NA,NA,NA,NA,NA,NA,7,NA,NA,"2021",40,0,NA,0,4,21,NA
"RUTE","LETE","29.75543","-93.10677","fenced",40,NA,NA,21,28,32,NA,2,NA,NA,"2021",21,1,FALSE,1,0,21,NA
"RUTE","LETE","29.75543","-93.10677","fenced",40,NA,NA,21,28,32,NA,2,NA,NA,"2021",28,1,FALSE,0,7,21,NA
"RUTE","LETE","29.75543","-93.10677","fenced",40,NA,NA,21,28,32,NA,2,NA,NA,"2021",32,0,TRUE,0,4,21,NA
"RUTE","LETE","29.75731","-93.11316","fenced",53,NA,NA,28,32,36,TRUE,2,2,65,"2021",28,1,FALSE,1,0,34,31
"RUTE","LETE","29.75731","-93.11316","fenced",53,NA,NA,28,32,36,TRUE,2,2,65,"2021",32,1,FALSE,0,4,34,31
"RUTE","LETE","29.75731","-93.11316","fenced",53,NA,NA,28,32,36,TRUE,2,2,65,"2021",36,0,TRUE,0,4,34,31
"RUTE","LETE","29.75716","-93.11281","fenced",50,NA,NA,28,36,40,NA,0,NA,NA,"2021",28,1,FALSE,1,0,31,NA
"RUTE","LETE","29.75716","-93.11281","fenced",50,NA,NA,28,36,40,NA,0,NA,NA,"2021",32,1,FALSE,0,4,31,NA
"RUTE","LETE","29.75716","-93.11281","fenced",50,NA,NA,28,36,40,NA,0,NA,NA,"2021",36,1,FALSE,0,4,31,NA
"RUTE","LETE","29.75716","-93.11281","fenced",50,NA,NA,28,36,40,NA,0,NA,NA,"2021",40,0,TRUE,0,4,31,NA
"RUTW","LETE","29.77077","-93.17840","none",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021",31,1,NA,1,0,24,NA
"RUTW","LETE","29.77077","-93.17840","none",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021",36,0,NA,0,5,24,NA
"RUTW","LETE","29.77063","-93.17722","none",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021",31,1,NA,1,0,25,NA
"RUTW","LETE","29.77063","-93.17722","none",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021",36,0,NA,0,5,25,NA
"RUTW","LETE","29.77045","-93.17622","none",46,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021",31,1,NA,1,0,27,NA
"RUTE","LETE","29.75604","-93.10871","fenced",36,NA,NA,32,36,40,NA,2,NA,NA,"2021",32,1,FALSE,1,0,17,NA
"RUTE","LETE","29.75604","-93.10871","fenced",36,NA,NA,32,36,40,NA,2,NA,NA,"2021",36,1,FALSE,0,4,17,NA
"RUTE","LETE","29.75604","-93.10871","fenced",36,NA,NA,32,36,40,NA,2,NA,NA,"2021",40,0,TRUE,0,4,17,NA
"RUTW","LETE","29.76577","-93.15190","none",51,0,0,NA,NA,NA,NA,7,NA,NA,"2021",39,1,NA,1,0,32,NA
"RUTW","LETE","29.76577","-93.15190","none",51,0,0,NA,NA,NA,NA,7,NA,NA,"2021",43,1,NA,0,4,32,NA
"RUTW","LETE","29.76577","-93.15190","none",51,0,0,NA,NA,NA,NA,7,NA,NA,"2021",51,0,NA,0,8,32,NA
"RUTE","LETE","29.75746","-93.11464","fenced",49,0,0,NA,NA,NA,NA,7,NA,NA,"2021",40,1,NA,1,0,30,NA
"RUTE","LETE","29.75746","-93.11464","fenced",49,0,0,NA,NA,NA,NA,7,NA,NA,"2021",43,1,NA,0,3,30,NA
"RUTE","LETE","29.75746","-93.11464","fenced",49,0,0,NA,NA,NA,NA,7,NA,NA,"2021",49,0,NA,0,6,30,NA
"RUTW","LETE","29.76520","-93.14928","none",61,0,0,NA,NA,NA,NA,5,NA,NA,"2021",43,1,NA,1,0,42,NA
"RUTE","LETE","29.75923","-93.12110","fenced",59,0,0,43,43,49,NA,2,NA,NA,"2021",43,1,FALSE,1,0,40,NA
"RUTE","LETE","29.75923","-93.12110","fenced",59,0,0,43,43,49,NA,2,NA,NA,"2021",49,0,TRUE,0,6,40,NA
"RUTE","LETE","29.75776","-93.11580","fenced",44,0,0,NA,NA,NA,NA,7,NA,NA,"2021",43,1,NA,1,0,25,NA
"RUTE","LETE","29.75776","-93.11580","fenced",44,0,0,NA,NA,NA,NA,7,NA,NA,"2021",49,0,NA,0,6,25,NA
"RUTE","LETE","29.75636","-93.10936","fenced",58,0,0,NA,NA,NA,NA,7,NA,NA,"2021",43,1,NA,1,0,39,NA
"RUTE","LETE","29.75636","-93.10936","fenced",58,0,0,NA,NA,NA,NA,7,NA,NA,"2021",49,1,NA,0,6,39,NA
"RUTE","LETE","29.75636","-93.10936","fenced",58,0,0,NA,NA,NA,NA,7,NA,NA,"2021",54,1,NA,0,5,39,NA
"RUTE","LETE","29.75636","-93.10936","fenced",58,0,0,NA,NA,NA,NA,7,NA,NA,"2021",58,1,NA,0,4,39,NA
"RUTE","LETE","29.75636","-93.10936","fenced",58,0,0,NA,NA,NA,NA,7,NA,NA,"2021",62,1,NA,0,4,39,NA
"RUTE","LETE","29.75636","-93.10936","fenced",58,0,0,NA,NA,NA,NA,7,NA,NA,"2021",66,0,NA,0,4,39,NA
"RUTE","LETE","29.75944","-93.12180","fenced",58,0,0,49,49,54,NA,0,NA,NA,"2021",49,1,FALSE,1,0,39,NA
"RUTE","LETE","29.75944","-93.12180","fenced",58,0,0,49,49,54,NA,0,NA,NA,"2021",54,0,TRUE,0,5,39,NA
"RUTE","LETE","29.75714","-93.11253","fenced",62,0,0,49,49,54,NA,0,NA,NA,"2021",49,1,FALSE,1,0,43,NA
"RUTE","LETE","29.75714","-93.11253","fenced",62,0,0,49,49,54,NA,0,NA,NA,"2021",54,0,TRUE,0,5,43,NA
"RUTE","LETE","29.75655","-93.11017","fenced",63,0,0,49,49,54,NA,0,NA,NA,"2021",49,1,FALSE,1,0,44,NA
"RUTE","LETE","29.75655","-93.11017","fenced",63,0,0,49,49,54,NA,0,NA,NA,"2021",54,0,TRUE,0,5,44,NA
"RUTE","LETE","29.75567","-93.10702","fenced",53,0,0,NA,NA,NA,NA,7,NA,NA,"2021",49,1,NA,1,0,34,NA
"RUTE","LETE","29.75567","-93.10702","fenced",53,0,0,NA,NA,NA,NA,7,NA,NA,"2021",58,0,NA,0,9,34,NA
"RUTW","LETE","29.76399","-93.14401","none",54,0,0,NA,NA,NA,NA,7,NA,NA,"2021",51,1,NA,1,0,35,NA
"RUTW","LETE","29.76399","-93.14401","none",54,0,0,NA,NA,NA,NA,7,NA,NA,"2021",55,0,NA,0,4,35,NA
"RUTW","LETE","29.76682","-93.15689","none",63,0,0,NA,NA,NA,NA,5,NA,NA,"2021",51,1,NA,1,0,44,NA
"RUTW","LETE","29.76682","-93.15689","none",63,0,0,NA,NA,NA,NA,5,NA,NA,"2021",55,1,NA,0,4,44,NA
"RUTE","CONI","29.75694","-93.11057","none",70,NA,NA,55,66,69,TRUE,2,2,67,"2021",55,1,FALSE,1,0,54,13
"RUTE","CONI","29.75694","-93.11057","none",70,NA,NA,55,66,69,TRUE,2,2,67,"2021",62,1,FALSE,0,7,54,13
"RUTE","CONI","29.75694","-93.11057","none",70,NA,NA,55,66,69,TRUE,2,2,67,"2021",66,1,FALSE,0,4,54,13
"RUTE","CONI","29.75694","-93.11057","none",70,NA,NA,55,66,69,TRUE,2,2,67,"2021",69,0,TRUE,0,3,54,13
"RUTE","CONI","29.75627","-93.10825","none",NA,NA,NA,55,69,69,TRUE,1,1,65,"2021",55,1,FALSE,1,0,49,16
"RUTE","CONI","29.75627","-93.10825","none",NA,NA,NA,55,69,69,TRUE,1,1,65,"2021",58,1,FALSE,0,3,49,16
"RUTE","CONI","29.75627","-93.10825","none",NA,NA,NA,55,69,69,TRUE,1,1,65,"2021",62,1,FALSE,0,4,49,16
"RUTE","CONI","29.75627","-93.10825","none",NA,NA,NA,55,69,69,TRUE,1,1,65,"2021",66,1,FALSE,0,4,49,16
"RUTE","CONI","29.75627","-93.10825","none",NA,NA,NA,55,69,69,TRUE,1,1,65,"2021",69,1,TRUE,0,3,49,16
"RUTE","CONI","29.75627","-93.10825","none",NA,NA,NA,55,69,69,TRUE,1,1,65,"2021",83,0,FALSE,0,14,49,16
"RUTE","CONI","29.75627","-93.10825","none",NA,NA,NA,55,69,69,TRUE,1,1,65,"2021",86,0,FALSE,0,3,49,16
"RUTE","LETE","29.75915","-93.12080","fenced",62,0,0,NA,NA,NA,NA,7,NA,NA,"2021",58,1,NA,1,0,43,NA
"RUTE","LETE","29.75915","-93.12080","fenced",62,0,0,NA,NA,NA,NA,7,NA,NA,"2021",62,1,NA,0,4,43,NA
"RUTE","LETE","29.75803","-93.11584","fenced",62,0,0,58,66,66,NA,1,NA,NA,"2021",58,1,FALSE,1,0,43,NA
"RUTE","LETE","29.75803","-93.11584","fenced",62,0,0,58,66,66,NA,1,NA,NA,"2021",62,1,FALSE,0,4,43,NA
"RUTE","LETE","29.75803","-93.11584","fenced",62,0,0,58,66,66,NA,1,NA,NA,"2021",66,1,TRUE,0,4,43,NA
"RUTE","LETE","29.75803","-93.11584","fenced",62,0,0,58,66,66,NA,1,NA,NA,"2021",69,0,FALSE,0,3,43,NA
"RUTW","LETE","29.76368","-93.14198","none",77,0,0,NA,NA,NA,NA,0,NA,NA,"2021",62,1,NA,1,0,58,NA
"RUTW","LETE","29.76368","-93.14198","none",77,0,0,NA,NA,NA,NA,0,NA,NA,"2021",66,1,NA,0,4,58,NA
"RUTW","LETE","29.76368","-93.14198","none",77,0,0,NA,NA,NA,NA,0,NA,NA,"2021",71,0,NA,0,5,58,NA
"RUTW","LETE","29.76642","-93.15433","none",74,0,0,NA,NA,NA,NA,0,NA,NA,"2021",62,1,NA,1,0,55,NA
"RUTW","LETE","29.76642","-93.15433","none",74,0,0,NA,NA,NA,NA,0,NA,NA,"2021",66,0,NA,0,4,55,NA
"RUTE","LETE","29.75797","-93.11678","fenced",66,0,0,NA,NA,NA,NA,7,NA,NA,"2021",62,1,NA,1,0,47,NA
"RUTE","LETE","29.75797","-93.11678","fenced",66,0,0,NA,NA,NA,NA,7,NA,NA,"2021",66,1,NA,0,4,47,NA
"RUTE","LETE","29.75797","-93.11678","fenced",66,0,0,NA,NA,NA,NA,7,NA,NA,"2021",69,0,NA,0,3,47,NA
"RUTE","LETE","29.75743","-93.11392","fenced",81,0,0,69,69,74,NA,0,NA,NA,"2021",69,1,FALSE,1,0,62,NA
"RUTE","LETE","29.75743","-93.11392","fenced",81,0,0,69,69,74,NA,0,NA,NA,"2021",74,0,TRUE,0,5,62,NA
"RUTE","LETE","29.75859","-93.11987","fenced",89,0,0,NA,NA,NA,FALSE,7,NA,NA,"2021",74,1,NA,1,0,70,NA
"RUTE","LETE","29.75859","-93.11987","fenced",89,0,0,NA,NA,NA,FALSE,7,NA,NA,"2021",78,1,NA,0,4,70,NA
"RUTE","LETE","29.75859","-93.11987","fenced",89,0,0,NA,NA,NA,FALSE,7,NA,NA,"2021",83,1,NA,0,5,70,NA
"RUTE","LETE","29.75859","-93.11987","fenced",89,0,0,NA,NA,NA,FALSE,7,NA,NA,"2021",86,1,NA,0,3,70,NA
"RUTE","LETE","29.75859","-93.11987","fenced",89,0,0,NA,NA,NA,FALSE,7,NA,NA,"2021",91,0,NA,0,5,70,NA
"RUTE","LETE","29.75689","-93.11258","fenced",78,0,0,NA,NA,NA,NA,7,NA,NA,"2021",74,1,NA,1,0,59,NA
"RUTE","LETE","29.75689","-93.11258","fenced",78,0,0,NA,NA,NA,NA,7,NA,NA,"2021",78,0,NA,0,4,59,NA
"RUTE","LETE","29.75545","-93.10667","fenced",78,0,0,74,78,83,NA,2,NA,NA,"2021",74,1,FALSE,1,0,59,NA
"RUTE","LETE","29.75545","-93.10667","fenced",78,0,0,74,78,83,NA,2,NA,NA,"2021",78,1,FALSE,0,4,59,NA
"RUTE","LETE","29.75545","-93.10667","fenced",78,0,0,74,78,83,NA,2,NA,NA,"2021",83,0,TRUE,0,5,59,NA
"RUTE","LETE","29.75915","-93.12195","fenced",93,0,0,86,86,90,FALSE,0,NA,NA,"2021",78,1,FALSE,1,0,74,NA
"RUTE","LETE","29.75915","-93.12195","fenced",93,0,0,86,86,90,FALSE,0,NA,NA,"2021",83,1,FALSE,0,5,74,NA
"RUTE","LETE","29.75915","-93.12195","fenced",93,0,0,86,86,90,FALSE,0,NA,NA,"2021",86,1,FALSE,0,3,74,NA
"RUTE","LETE","29.75915","-93.12195","fenced",93,0,0,86,86,90,FALSE,0,NA,NA,"2021",90,0,TRUE,0,4,74,NA
"RUTE","LETE","29.75915","-93.12195","fenced",93,0,0,86,86,90,FALSE,0,NA,NA,"2021",91,0,FALSE,0,1,74,NA
"RUTE","LETE","29.75843","-93.11989","fenced",91,0,0,78,86,90,FALSE,2,NA,NA,"2021",78,1,FALSE,1,0,72,NA
"RUTE","LETE","29.75843","-93.11989","fenced",91,0,0,78,86,90,FALSE,2,NA,NA,"2021",83,1,FALSE,0,5,72,NA
"RUTE","LETE","29.75843","-93.11989","fenced",91,0,0,78,86,90,FALSE,2,NA,NA,"2021",86,1,FALSE,0,3,72,NA
"RUTE","LETE","29.75843","-93.11989","fenced",91,0,0,78,86,90,FALSE,2,NA,NA,"2021",90,0,TRUE,0,4,72,NA
"RUTE","LETE","29.75843","-93.11989","fenced",91,0,0,78,86,90,FALSE,2,NA,NA,"2021",91,0,FALSE,0,1,72,NA
"RUTE","LETE","29.75833","-93.12076","none",82,0,0,78,80,81,NA,5,NA,NA,"2021",78,1,FALSE,1,0,63,NA
"RUTE","LETE","29.75833","-93.12076","none",82,0,0,78,80,81,NA,5,NA,NA,"2021",80,1,FALSE,0,2,63,NA
"RUTE","LETE","29.75833","-93.12076","none",82,0,0,78,80,81,NA,5,NA,NA,"2021",83,0,FALSE,0,3,63,NA
"RUTE","LETE","29.75921","-93.12154","fenced",NA,0,0,NA,NA,NA,NA,7,NA,NA,"2021",86,1,NA,1,0,NA,NA
"RUTE","LETE","29.75921","-93.12154","fenced",NA,0,0,NA,NA,NA,NA,7,NA,NA,"2021",91,0,NA,0,5,NA,NA
"RUTE","LETE","29.75629","-93.10875","fenced",98,0,0,86,86,91,FALSE,0,NA,NA,"2021",86,1,FALSE,1,0,79,NA
"RUTE","LETE","29.75629","-93.10875","fenced",98,0,0,86,86,91,FALSE,0,NA,NA,"2021",91,0,TRUE,0,5,79,NA
"RUTW","LETE","29.76523","-93.14834","none",103,0,0,NA,NA,NA,NA,2,NA,NA,"2021",91,1,NA,1,0,84,NA
"RUTW","LETE","29.76523","-93.14834","none",103,0,0,NA,NA,NA,NA,2,NA,NA,"2021",96,0,NA,0,5,84,NA
"RUTW","LETE","29.76642","-93.15595","none",106,0,0,NA,NA,NA,FALSE,5,NA,98,"2021",91,1,NA,1,0,87,11
"RUTW","LETE","29.76642","-93.15595","none",106,0,0,NA,NA,NA,FALSE,5,NA,98,"2021",96,1,NA,0,5,87,11
"RUTW","LETE","29.76642","-93.15595","none",106,0,0,NA,NA,NA,FALSE,5,NA,98,"2021",99,0,NA,0,3,87,11
"RUTW","LETE","29.76825","-93.16176","none",101,NA,5,NA,NA,NA,NA,7,NA,NA,"2021",83,1,NA,157,0,82,NA
"RUTE","CONI","29.75976","-93.12257","fenced",NA,5,10,86,91,91,TRUE,1,NA,91,"2021",86,1,FALSE,1,0,75,16
"RUTE","CONI","29.75976","-93.12257","fenced",NA,5,10,86,91,91,TRUE,1,NA,91,"2021",91,1,TRUE,0,5,75,16
"RUTE","CONI","29.75976","-93.12257","fenced",NA,5,10,86,91,91,TRUE,1,NA,91,"2021",95,0,FALSE,0,4,75,16
"RUTE","LETE","29.75878","-93.12026","fenced",NA,0,0,NA,NA,NA,FALSE,7,NA,NA,"2021",86,1,NA,1,0,NA,NA
"RUTE","LETE","29.75878","-93.12026","fenced",NA,0,0,NA,NA,NA,FALSE,7,NA,NA,"2021",91,0,NA,0,5,NA,NA
"RUTW","LETE","29.76966","-93.16782","none",97,20,5,NA,NA,NA,NA,0,NA,NA,"2021",91,1,NA,1,0,78,NA
"RUTW","LETE","29.76966","-93.16782","none",97,20,5,NA,NA,NA,NA,0,NA,NA,"2021",96,0,NA,0,5,78,NA
"RUTE","LETE","29.75876","-93.11959","fenced",97,0,0,91,91,95,NA,2,NA,NA,"2021",91,1,FALSE,1,0,78,NA
"RUTE","LETE","29.75876","-93.11959","fenced",97,0,0,91,91,95,NA,2,NA,NA,"2021",95,0,TRUE,0,4,78,NA
"RUTE","LETE","29.75736","-93.11361","fenced",107,0,0,NA,NA,NA,FALSE,0,NA,97,"2021",91,1,NA,1,0,88,9
"RUTE","LETE","29.75736","-93.11361","fenced",107,0,0,NA,NA,NA,FALSE,0,NA,97,"2021",95,1,NA,0,4,88,9
"RUTE","LETE","29.75736","-93.11361","fenced",107,0,0,NA,NA,NA,FALSE,0,NA,97,"2021",99,0,NA,0,4,88,9
"RUTE","LETE","29.75793","-93.11652","fenced",112,0,0,95,99,103,NA,2,NA,NA,"2021",95,1,FALSE,1,0,93,NA
"RUTE","LETE","29.75793","-93.11652","fenced",112,0,0,95,99,103,NA,2,NA,NA,"2021",99,1,FALSE,0,4,93,NA
"RUTE","LETE","29.75793","-93.11652","fenced",112,0,0,95,99,103,NA,2,NA,NA,"2021",101,0,FALSE,0,2,93,NA
"RUTE","LETE","29.75793","-93.11652","fenced",112,0,0,95,99,103,NA,2,NA,NA,"2021",103,0,TRUE,0,2,93,NA
"RUTE","CONI","29.75530","-93.10581","fenced",97,NA,5,95,99,99,TRUE,1,1,99,"2021",95,1,FALSE,1,0,81,18
"RUTE","CONI","29.75530","-93.10581","fenced",97,NA,5,95,99,99,TRUE,1,1,99,"2021",99,1,TRUE,0,4,81,18
"RUTE","CONI","29.75530","-93.10581","fenced",97,NA,5,95,99,99,TRUE,1,1,99,"2021",101,0,FALSE,0,2,81,18
"RUTE","CONI","29.75530","-93.10581","fenced",97,NA,5,95,99,99,TRUE,1,1,99,"2021",103,0,FALSE,0,2,81,18
"RUTW","LETE","29.76807","-93.16226","none",97,0,0,NA,NA,NA,FALSE,7,NA,NA,"2021",96,1,NA,1,0,78,NA
"RUTW","LETE","29.76807","-93.16226","none",97,0,0,NA,NA,NA,FALSE,7,NA,NA,"2021",99,0,NA,0,3,78,NA
"RUTW","LETE","29.76958","-93.16798","none",115,0,0,NA,NA,NA,FALSE,0,NA,98,"2021",96,1,NA,1,0,96,2
"RUTW","LETE","29.76958","-93.16798","none",115,0,0,NA,NA,NA,FALSE,0,NA,98,"2021",99,0,NA,0,3,96,2
"RUTW","CONI","29.77182","-93.18240","none",103,80,50,NA,NA,NA,FALSE,0,NA,98,"2021",96,1,NA,1,0,87,11
"RUTW","CONI","29.77182","-93.18240","none",103,80,50,NA,NA,NA,FALSE,0,NA,98,"2021",99,0,NA,0,3,87,11
"RUTE","LETE","29.75871","-93.11986","fenced",38,0,0,NA,NA,NA,NA,7,NA,NA,"2021",23,1,NA,1,0,19,NA
"RUTE","LETE","29.75871","-93.11986","fenced",38,0,0,NA,NA,NA,NA,7,NA,NA,"2021",28,1,NA,0,5,19,NA
"RUTE","LETE","29.75871","-93.11986","fenced",38,0,0,NA,NA,NA,NA,7,NA,NA,"2021",32,1,NA,0,4,19,NA
"RUTE","LETE","29.75871","-93.11986","fenced",38,0,0,NA,NA,NA,NA,7,NA,NA,"2021",36,1,NA,0,4,19,NA
"RUTE","LETE","29.75871","-93.11986","fenced",38,0,0,NA,NA,NA,NA,7,NA,NA,"2021",40,1,NA,0,4,19,NA
"RUTE","LETE","29.75871","-93.11986","fenced",38,0,0,NA,NA,NA,NA,7,NA,NA,"2021",43,0,NA,0,3,19,NA
"RUTE","LETE","29.75871","-93.11986","fenced",38,0,0,NA,NA,NA,NA,7,NA,NA,"2021",49,0,NA,0,6,19,NA
"RUTE","LETE","29.75872","-93.11976","fenced",38,0,0,NA,NA,NA,NA,7,NA,NA,"2021",23,1,NA,1,0,19,NA
"RUTE","LETE","29.75872","-93.11976","fenced",38,0,0,NA,NA,NA,NA,7,NA,NA,"2021",28,1,NA,0,5,19,NA
"RUTE","LETE","29.75872","-93.11976","fenced",38,0,0,NA,NA,NA,NA,7,NA,NA,"2021",32,1,NA,0,4,19,NA
"RUTE","LETE","29.75872","-93.11976","fenced",38,0,0,NA,NA,NA,NA,7,NA,NA,"2021",36,1,NA,0,4,19,NA
"RUTE","LETE","29.75872","-93.11976","fenced",38,0,0,NA,NA,NA,NA,7,NA,NA,"2021",40,1,NA,0,4,19,NA
"RUTE","LETE","29.75872","-93.11976","fenced",38,0,0,NA,NA,NA,NA,7,NA,NA,"2021",43,0,NA,0,3,19,NA
"RUTE","LETE","29.75872","-93.11976","fenced",38,0,0,NA,NA,NA,NA,7,NA,NA,"2021",49,0,NA,0,6,19,NA
"RUTE","LETE","29.75871","-93.11964","fenced",42,0,0,NA,NA,NA,NA,7,NA,NA,"2021",23,1,NA,1,0,23,NA
"RUTE","LETE","29.75871","-93.11964","fenced",42,0,0,NA,NA,NA,NA,7,NA,NA,"2021",28,1,NA,0,5,23,NA
"RUTE","LETE","29.75871","-93.11964","fenced",42,0,0,NA,NA,NA,NA,7,NA,NA,"2021",32,1,NA,0,4,23,NA
"RUTE","LETE","29.75871","-93.11964","fenced",42,0,0,NA,NA,NA,NA,7,NA,NA,"2021",36,1,NA,0,4,23,NA
"RUTE","LETE","29.75871","-93.11964","fenced",42,0,0,NA,NA,NA,NA,7,NA,NA,"2021",40,1,NA,0,4,23,NA
"RUTE","LETE","29.75871","-93.11964","fenced",42,0,0,NA,NA,NA,NA,7,NA,NA,"2021",43,1,NA,0,3,23,NA
"RUTE","LETE","29.75850","-93.11898","fenced",38,NA,NA,23,28,32,NA,2,NA,NA,"2021",23,1,FALSE,1,0,19,NA
"RUTE","LETE","29.75850","-93.11898","fenced",38,NA,NA,23,28,32,NA,2,NA,NA,"2021",28,1,FALSE,0,5,19,NA
"RUTE","LETE","29.75850","-93.11898","fenced",38,NA,NA,23,28,32,NA,2,NA,NA,"2021",32,0,TRUE,0,4,19,NA
"RUTE","LETE","29.75703","-93.11406","fenced",38,NA,NA,23,43,43,NA,1,NA,NA,"2021",23,1,FALSE,1,0,19,NA
"RUTE","LETE","29.75703","-93.11406","fenced",38,NA,NA,23,43,43,NA,1,NA,NA,"2021",28,1,FALSE,0,5,19,NA
"RUTE","LETE","29.75703","-93.11406","fenced",38,NA,NA,23,43,43,NA,1,NA,NA,"2021",40,0,FALSE,0,12,19,NA
"RUTE","LETE","29.75703","-93.11406","fenced",38,NA,NA,23,43,43,NA,1,NA,NA,"2021",43,1,TRUE,0,3,19,NA
"RUTE","LETE","29.75703","-93.11406","fenced",38,NA,NA,23,43,43,NA,1,NA,NA,"2021",49,0,FALSE,0,6,19,NA
"RUTE","LETE","29.75714","-93.11171","fenced",47,NA,NA,32,32,36,NA,2,NA,NA,"2021",32,1,FALSE,1,0,28,NA
"RUTE","LETE","29.75714","-93.11171","fenced",47,NA,NA,32,32,36,NA,2,NA,NA,"2021",36,0,TRUE,0,4,28,NA
"RUTW","LETE","29.76408","-93.14574","none",72,30,40,55,66,71,TRUE,7,7,NA,"2021",55,1,FALSE,14,0,53,NA
"RUTW","LETE","29.76408","-93.14574","none",72,30,40,55,66,71,TRUE,7,7,NA,"2021",58,1,FALSE,0,3,53,NA
"RUTW","LETE","29.76408","-93.14574","none",72,30,40,55,66,71,TRUE,7,7,NA,"2021",62,1,FALSE,0,4,53,NA
"RUTW","LETE","29.76408","-93.14574","none",72,30,40,55,66,71,TRUE,7,7,NA,"2021",66,1,FALSE,0,4,53,NA
"RUTW","LETE","29.76408","-93.14574","none",72,30,40,55,66,71,TRUE,7,7,NA,"2021",71,0,TRUE,0,5,53,NA
"RUTE","CONI","29.75666","-93.10962","symbolic",71,20,30,56,69,74,TRUE,8,2,NA,"2021",56,1,FALSE,1,0,55,NA
"RUTE","CONI","29.75666","-93.10962","symbolic",71,20,30,56,69,74,TRUE,8,2,NA,"2021",58,1,FALSE,0,2,55,NA
"RUTE","CONI","29.75666","-93.10962","symbolic",71,20,30,56,69,74,TRUE,8,2,NA,"2021",66,1,FALSE,0,8,55,NA
"RUTE","CONI","29.75666","-93.10962","symbolic",71,20,30,56,69,74,TRUE,8,2,NA,"2021",69,1,FALSE,0,3,55,NA
"RUTE","CONI","29.75666","-93.10962","symbolic",71,20,30,56,69,74,TRUE,8,2,NA,"2021",74,0,TRUE,0,5,55,NA
